date,exchange_rate
2019-08-13,11566.84
2019-08-14,11566.84
2019-08-15,10016.96
2019-08-16,10016.96
2019-08-17,10016.96
2019-08-18,10214.52
2019-08-19,10214.52
2019-08-20,10214.52
2019-08-21,10760.56
2019-08-22,10760.56
2019-08-23,10760.56
2019-08-24,10405.81
2019-08-25,10405.81
2019-08-26,10405.81
2019-08-27,10360.28
2019-08-28,10360.28
2019-08-29,10360.28
2019-08-30,9484.55
2019-08-31,9484.55
2019-09-01,9484.55
2019-09-02,9769.79
2019-09-03,9769.79
2019-09-04,9769.79
2019-09-05,10584.16
2019-09-06,10584.16
2019-09-07,10584.16
2019-09-08,10487.21
2019-09-09,10487.21
2019-09-10,10487.21
2019-09-11,10101.03
2019-09-12,10101.03
2019-09-13,10101.03
2019-09-14,10363.9
2019-09-15,10363.9
2019-09-16,10363.9
2019-09-17,10265.63
2019-09-18,10265.63
2019-09-19,10265.63
2019-09-20,10275.88
2019-09-21,10275.88
2019-09-22,10275.88
2019-09-23,10033.05
2019-09-24,10033.05
2019-09-25,10033.05
2019-09-26,8432.23
2019-09-27,8432.23
2019-09-28,8432.23
2019-09-29,8225
2019-09-30,8225
2019-10-01,8225
2019-10-02,8322.92
2019-10-03,8322.92
2019-10-04,8322.92
2019-10-05,8155.48
2019-10-06,8155.48
2019-10-07,8155.48
2019-10-08,8212.02
2019-10-09,8212.02
2019-10-10,8212.02
2019-10-11,8586.9
2019-10-12,8586.9
2019-10-13,8586.9
2019-10-14,8283.76
2019-10-15,8283.76
2019-10-16,8283.76
2019-10-17,8002.51
2019-10-18,8002.51
2019-10-19,8002.51
2019-10-20,7960.04
2019-10-21,7960.04
2019-10-22,7960.04
2019-10-23,8026.76
2019-10-24,8026.76
2019-10-25,8026.76
2019-10-26,8666.79
2019-10-27,8666.79
2019-10-28,9218.76
2019-10-29,9218.76
2019-10-30,9218.76
2019-10-31,9147.98
2019-11-01,9147.98
2019-11-02,9147.98
2019-11-03,9206.16
2019-11-04,9206.16
2019-11-05,9206.16
2019-11-06,9343.34
2019-11-07,9343.34
2019-11-08,9343.34
2019-11-09,8809.41
2019-11-10,8809.41
2019-11-11,8809.41
2019-11-12,8801.52
2019-11-13,8801.52
2019-11-14,8801.52
2019-11-15,8457.69
2019-11-16,8457.69
2019-11-17,8457.69
2019-11-18,8175.99
2019-11-19,8175.99
2019-11-20,8175.99
2019-11-21,7617.07
2019-11-22,7617.07
2019-11-23,7617.07
2019-11-24,6907.4
2019-11-25,6907.4
2019-11-26,6907.4
2019-11-27,7523.83
2019-11-28,7523.83
2019-11-29,7523.83
2019-11-30,7557.72
2019-12-01,7557.72
2019-12-02,7557.72
2019-12-03,7296.77
2019-12-04,7296.77
2019-12-05,7296.77
2019-12-06,7547.19
2019-12-07,7547.19
2019-12-08,7547.19
2019-12-09,7337.42
2019-12-10,7337.42
2019-12-11,7337.42
2019-12-12,7189.16
2019-12-13,7189.16
2019-12-14,7189.16
2019-12-15,7111.14
2019-12-16,7111.14
2019-12-17,7111.14
2019-12-18,7284.29
2019-12-19,7284.29
2019-12-20,7284.29
2019-12-21,7143.2
2019-12-22,7143.2
2019-12-23,7143.2
2019-12-24,7250.69
2019-12-25,7250.69
2019-12-26,7250.69
2019-12-27,7243.93
2019-12-28,7243.93
2019-12-29,7243.93
2019-12-30,7219.6
2019-12-31,7219.6
2020-01-01,7219.6
2020-01-02,6944.33
2020-01-03,6944.33
2020-01-04,6944.33
2020-01-05,7351.57
2020-01-06,7351.57
2020-01-07,7351.57
2020-01-08,8042.65
2020-01-09,8042.65
2020-01-10,8042.65
2020-01-11,8021.49
2020-01-12,8021.49
2020-01-13,8021.49
2020-01-14,8842.42
2020-01-15,8842.42
2020-01-16,8842.42
2020-01-17,8900.34
2020-01-18,8900.34
2020-01-19,8900.34
2020-01-20,8626.47
2020-01-21,8626.47
2020-01-22,8626.47
2020-01-23,8388.11
2020-01-24,8388.11
2020-01-25,8388.11
2020-01-26,8588.42
2020-01-27,8588.42
2020-01-28,8588.42
2020-01-29,9279.81
2020-01-30,9279.81
2020-01-31,9279.81
2020-02-01,9378.09
2020-02-02,9378.09
2020-02-03,9378.09
2020-02-04,9162.14
2020-02-05,9162.14
2020-02-06,9162.14
2020-02-07,9807.54
2020-02-08,9807.54
2020-02-09,9807.54
2020-02-10,9854.79
2020-02-11,9854.79
2020-02-12,9854.79
2020-02-13,10242.43
2020-02-14,10242.43
2020-02-15,10242.43
2020-02-16,9937.67
2020-02-17,9937.67
2020-02-18,9937.67
2020-02-19,9604.72
2020-02-20,9604.72
2020-02-21,9604.72
2020-02-22,9669.63
2020-02-23,9669.63
2020-02-24,9669.63
2020-02-25,9309.15
2020-02-26,9309.15
2020-02-27,9309.15
2020-02-28,8712.35
2020-02-29,8712.35
2020-03-01,8712.35
2020-03-02,8912.82
2020-03-03,8912.82
2020-03-04,8912.82
2020-03-05,9067.39
2020-03-06,9067.39
2020-03-07,9067.39
2020-03-08,8039.38
2020-03-09,8039.38
2020-03-10,8039.38
2020-03-11,7936.65
2020-03-12,7936.65
2020-03-13,7936.65
2020-03-14,5166.26
2020-03-15,5166.26
2020-03-16,5166.26
2020-03-17,5357.61
2020-03-18,5357.61
2020-03-19,5357.61
2020-03-20,6226.44
2020-03-21,6226.44
2020-03-22,6226.44
2020-03-23,6502.16
2020-03-24,6502.16
2020-03-25,6502.16
2020-03-26,6763.75
2020-03-27,6763.75
2020-03-28,6763.75
2020-03-29,6763.75
2020-03-30,5885.41
2020-03-31,5885.41
2020-04-01,5885.41
2020-04-02,6652.87
2020-04-03,6652.87
2020-04-04,6652.87
2020-04-05,6871.69
2020-04-06,6871.69
2020-04-07,6871.69
2020-04-08,7205.55
2020-04-09,7205.55
2020-04-10,7205.55
2020-04-11,6873.24
2020-04-12,6873.24
2020-04-13,6873.24
2020-04-14,6857.66
2020-04-15,6857.66
2020-04-16,6857.66
2020-04-17,7112.27
2020-04-18,7112.27
2020-04-19,7112.27
2020-04-20,7130.04
2020-04-21,7130.04
2020-04-22,7130.04
2020-04-23,7130.99
2020-04-24,7130.99
2020-04-25,7130.99
2020-04-26,7549.52
2020-04-27,7549.52
2020-04-28,7549.52
2020-04-29,7765.33
2020-04-30,7765.33
2020-05-01,7765.33
2020-05-02,8824.66
2020-05-03,8824.66
2020-05-04,8824.66
2020-05-05,8885.93
2020-05-06,8885.93
2020-05-07,8885.93
2020-05-08,10002.48
2020-05-09,10002.48
2020-05-10,10002.48
2020-05-11,8754.46
2020-05-12,8754.46
2020-05-13,8754.46
2020-05-14,9305.93
2020-05-15,9305.93
2020-05-16,9305.93
2020-05-17,9385.7
2020-05-18,9385.7
2020-05-19,9385.7
2020-05-20,9785.74
2020-05-21,9785.74
2020-05-22,9785.74
2020-05-23,9167.26
2020-05-24,9167.26
2020-05-25,9167.26
2020-05-26,8899.66
2020-05-27,8899.66
2020-05-28,8899.66
2020-05-29,9569.21
2020-05-30,9569.21
2020-05-31,9569.21
2020-06-01,9450.84
2020-06-02,9450.84
2020-06-03,9450.84
2020-06-04,9658.04
2020-06-05,9658.04
2020-06-06,9658.04
2020-06-07,9670.43
2020-06-08,9670.43
2020-06-09,9670.43
2020-06-10,9775.15
2020-06-11,9775.15
2020-06-12,9775.15
2020-06-13,9459.97
2020-06-14,9459.97
2020-06-15,9459.97
2020-06-16,9426.7
2020-06-17,9426.7
2020-06-18,9426.7
2020-06-19,9380.03
2020-06-20,9380.03
2020-06-21,9380.03
2020-06-22,9284.78
2020-06-23,9284.78
2020-06-24,9284.78
2020-06-25,9276.58
2020-06-26,9276.58
2020-06-27,9276.58
2020-06-28,9004.23
2020-06-29,9004.23
2020-06-30,9004.23
2020-07-01,9133.97
2020-07-02,9133.97
2020-07-03,9133.97
2020-07-04,9072.42
2020-07-05,9072.42
2020-07-06,9072.42
2020-07-07,9348.91
2020-07-08,9348.91
2020-07-09,9348.91
2020-07-10,9238.04
2020-07-11,9238.04
2020-07-12,9238.04
2020-07-13,9295.9
2020-07-14,9295.9
2020-07-15,9295.9
2020-07-16,9193.51
2020-07-17,9193.51
2020-07-18,9193.51
2020-07-19,9174.71
2020-07-20,9174.71
2020-07-21,9174.71
2020-07-22,9392.66
2020-07-23,9392.66
2020-07-24,9392.66
2020-07-25,9551.28
2020-07-26,9551.28
2020-07-27,9551.28
2020-07-28,11042.4
2020-07-29,11042.4
2020-07-30,11042.4
2020-07-31,11114.93
2020-08-01,11114.93
2020-08-02,11114.93
2020-08-03,11077.77
2020-08-04,11077.77
2020-08-05,11077.77
2020-08-06,11750.28
2020-08-07,11750.28
2020-08-08,11750.28
2020-08-09,11767.6
2020-08-10,11767.6
2020-08-11,11767.6
2020-08-12,11392.43
2020-08-13,11392.43
2020-08-14,11392.43
2020-08-15,11774.38
2020-08-16,11774.38
2020-08-17,11774.38
2020-08-18,12293.72
2020-08-19,12293.72
2020-08-20,12293.72
2020-08-21,11865.82
2020-08-22,11865.82
2020-08-23,11865.82
2020-08-24,11653.02
2020-08-25,11653.02
2020-08-26,11653.02
2020-08-27,11467.37
2020-08-28,11467.37
2020-08-29,11467.37
2020-08-30,11481.64
2020-08-31,11481.64
2020-09-01,11481.64
2020-09-02,11923.25
2020-09-03,11923.25
2020-09-04,11923.25
2020-09-05,10467.89
2020-09-06,10467.89
2020-09-07,10467.89
2020-09-08,10367.74
2020-09-09,10367.74
2020-09-10,10367.74
2020-09-11,10352.66
2020-09-12,10352.66
2020-09-13,10352.66
2020-09-14,10330.77
2020-09-15,10330.77
2020-09-16,10330.77
2020-09-17,10948.43
2020-09-18,10948.43
2020-09-19,10948.43
2020-09-20,11081.43
2020-09-21,11081.43
2020-09-22,11081.43
2020-09-23,10532.22
2020-09-24,10532.22
2020-09-25,10532.22
2020-09-26,10692.84
2020-09-27,10692.84
2020-09-28,10692.84
2020-09-29,10692.33
2020-09-30,10692.33
2020-10-01,10692.33
2020-10-02,10619.24
2020-10-03,10619.24
2020-10-04,10619.24
2020-10-05,10673.46
2020-10-06,10673.46
2020-10-07,10673.46
2020-10-08,10670.8
2020-10-09,10670.8
2020-10-10,10670.8
2020-10-11,11302.67
2020-10-12,11302.67
2020-10-13,11302.67
2020-10-14,11428.24
2020-10-15,11428.24
2020-10-16,11428.24
2020-10-17,11327.57
2020-10-18,11327.57
2020-10-19,11327.57
2020-10-20,11758.16
2020-10-21,11758.16
2020-10-22,11758.16
2020-10-23,12990.25
2020-10-24,12990.25
2020-10-25,13036.77
2020-10-26,13036.77
2020-10-27,13036.77
2020-10-28,13289
2020-10-29,13289
2020-10-30,13289
2020-10-31,13810.32
2020-11-01,13810.32
2020-11-02,13810.32
2020-11-03,14023.31
2020-11-04,14023.31
2020-11-05,14023.31
2020-11-06,15595.77
2020-11-07,15595.77
2020-11-08,15595.77
2020-11-09,15328.53
2020-11-10,15328.53
2020-11-11,15328.53
2020-11-12,16295.57
2020-11-13,16295.57
2020-11-14,16295.57
2020-11-15,15968.16
2020-11-16,15968.16
2020-11-17,15968.16
2020-11-18,17798.45
2020-11-19,17798.45
2020-11-20,17798.45
2020-11-21,18699.75
2020-11-22,18699.75
2020-11-23,18699.75
2020-11-24,19172.52
2020-11-25,19172.52
2020-11-26,19172.52
2020-11-27,17138.87
2020-11-28,17138.87
2020-11-29,17138.87
2020-11-30,19709.73
2020-12-01,19709.73
2020-12-02,19709.73
2020-12-03,19454.54
2020-12-04,19454.54
2020-12-05,19454.54
2020-12-06,19377.66
2020-12-07,19377.66
2020-12-08,19377.66
2020-12-09,18554.15
2020-12-10,18554.15
2020-12-11,18554.15
2020-12-12,18803.44
2020-12-13,18803.44
2020-12-14,18803.44
2020-12-15,19439.75
2020-12-16,19439.75
2020-12-17,19439.75
2020-12-18,23150.79
2020-12-19,23150.79
2020-12-20,23150.79
2020-12-21,22745.48
2020-12-22,22745.48
2020-12-23,22745.48
2020-12-24,23715.53
2020-12-25,23715.53
2020-12-26,23715.53
2020-12-27,26246.58
2020-12-28,26246.58
2020-12-29,26246.58
2020-12-30,28856.59
2020-12-31,28856.59
2021-01-01,28856.59
2021-01-02,32195.46
2021-01-03,32195.46
2021-01-04,32195.46
2021-01-05,34046.67
2021-01-06,34046.67
2021-01-07,34046.67
2021-01-08,40670.25
2021-01-09,40670.25
2021-01-10,40670.25
2021-01-11,35544.94
2021-01-12,35544.94
2021-01-13,35544.94
2021-01-14,39158.47
2021-01-15,39158.47
2021-01-16,39158.47
2021-01-17,35793.01
2021-01-18,35793.01
2021-01-19,35793.01
2021-01-20,35538.98
2021-01-21,35538.98
2021-01-22,35538.98
2021-01-23,32099.74
2021-01-24,32099.74
2021-01-25,32099.74
2021-01-26,32541.8
2021-01-27,32541.8
2021-01-28,32541.8
2021-01-29,34314.26
2021-01-30,34314.26
2021-01-31,34314.26
2021-02-01,33522.9
2021-02-02,33522.9
2021-02-03,33522.9
2021-02-04,37002.09
2021-02-05,37002.09
2021-02-06,37002.09
2021-02-07,38928.1
2021-02-08,38928.1
2021-02-09,38928.1
2021-02-10,44878.17
2021-02-11,44878.17
2021-02-12,44878.17
2021-02-13,47185.19
2021-02-14,47185.19
2021-02-15,47185.19
2021-02-16,49160.1
2021-02-17,49160.1
2021-02-18,49160.1
2021-02-19,55916.5
2021-02-20,55916.5
2021-02-21,55916.5
2021-02-22,54123.4
2021-02-23,54123.4
2021-02-24,54123.4
2021-02-25,46800.42
2021-02-26,46800.42
2021-02-27,46800.42
2021-02-28,45113.92
2021-03-01,45113.92
2021-03-02,45113.92
2021-03-03,50477.7
2021-03-04,50477.7
2021-03-05,50477.7
2021-03-06,48881.59
2021-03-07,48881.59
2021-03-08,48881.59
2021-03-09,54881.52
2021-03-10,54881.52
2021-03-11,54881.52
2021-03-12,57253.28
2021-03-13,57253.28
2021-03-14,57253.28
2021-03-15,55754.72
2021-03-16,55754.72
2021-03-17,55754.72
2021-03-18,57665.9
2021-03-19,57665.9
2021-03-20,57665.9
2021-03-21,57411.17
2021-03-22,57411.17
2021-03-23,57411.17
2021-03-24,52508.23
2021-03-25,52508.23
2021-03-26,52508.23
2021-03-27,55863.93
2021-03-28,55863.93
2021-03-29,55863.93
2021-03-30,55863.93
2021-03-31,58730.13
2021-04-01,58730.13
2021-04-02,58730.13
2021-04-03,59031.32
2021-04-04,59031.32
2021-04-05,59031.32
2021-04-06,59054.1
2021-04-07,59054.1
2021-04-08,59054.1
2021-04-09,58048.59
2021-04-10,58048.59
2021-04-11,58048.59
2021-04-12,59964.87
2021-04-13,59964.87
2021-04-14,59964.87
2021-04-15,62969.12
2021-04-16,62969.12
2021-04-17,62969.12
2021-04-18,60087.09
2021-04-19,60087.09
2021-04-20,60087.09
2021-04-21,56507.91
2021-04-22,56507.91
2021-04-23,56507.91
2021-04-24,51153.13
2021-04-25,51153.13
2021-04-26,51153.13
2021-04-27,54056.64
2021-04-28,54056.64
2021-04-29,54056.64
2021-04-30,53584.15
2021-05-01,53584.15
2021-05-02,53584.15
2021-05-03,56610.46
2021-05-04,56610.46
2021-05-05,56610.46
2021-05-06,57473.23
2021-05-07,57473.23
2021-05-08,57473.23
2021-05-09,58928.81
2021-05-10,58928.81
2021-05-11,58928.81
2021-05-12,56750
2021-05-13,56750
2021-05-14,56750
2021-05-15,49922.52
2021-05-16,49922.52
2021-05-17,49922.52
2021-05-18,43596.24
2021-05-19,43596.24
2021-05-20,43596.24
2021-05-21,40784.32
2021-05-22,40784.32
2021-05-23,40784.32
2021-05-24,34754.54
2021-05-25,34754.54
2021-05-26,34754.54
2021-05-27,39266.04
2021-05-28,39266.04
2021-05-29,39266.04
2021-05-30,34647.67
2021-05-31,34647.67
2021-06-01,34647.67
2021-06-02,36662.64
2021-06-03,36662.64
2021-06-04,36662.64
2021-06-05,36885.51
2021-06-06,36885.51
2021-06-07,36885.51
2021-06-08,33514.87
2021-06-09,33514.87
2021-06-10,33514.87
2021-06-11,36704.57
2021-06-12,36704.57
2021-06-13,36704.57
2021-06-14,39066.82
2021-06-15,39066.82
2021-06-16,39066.82
2021-06-17,38324.87
2021-06-18,38324.87
2021-06-19,38324.87
2021-06-20,35524.17
2021-06-21,35524.17
2021-06-22,35524.17
2021-06-23,32447.59
2021-06-24,32447.59
2021-06-25,32447.59
2021-06-26,31640.58
2021-06-27,31640.58
2021-06-28,31640.58
2021-06-29,34456.67
2021-06-30,34456.67
2021-07-01,34456.67
2021-07-02,33536.88
2021-07-03,33536.88
2021-07-04,33536.88
2021-07-05,35309.3
2021-07-06,35309.3
2021-07-07,35309.3
2021-07-08,33839.04
2021-07-09,33839.04
2021-07-10,33839.04
2021-07-11,33515.57
2021-07-12,33515.57
2021-07-13,33515.57
2021-07-14,32686.56
2021-07-15,32686.56
2021-07-16,32686.56
2021-07-17,31421.25
2021-07-18,31421.25
2021-07-19,31421.25
2021-07-20,30815.94
2021-07-21,30815.94
2021-07-22,30815.94
2021-07-23,32297.89
2021-07-24,32297.89
2021-07-25,32297.89
2021-07-26,35365.2
2021-07-27,35365.2
2021-07-28,35365.2
2021-07-29,40002.53
2021-07-30,40002.53
2021-07-31,40002.53
2021-08-01,41659.06
2021-08-02,41659.06
2021-08-03,41659.06
2021-08-04,38138
2021-08-05,38138
2021-08-06,38138
2021-08-07,42825.95
2021-08-08,42825.95
2021-08-09,42825.95
2021-08-10,46333.46
2021-08-11,46333.46
2021-08-12,46333.46
2021-08-13,44417.78
2021-08-14,44417.78
2021-08-15,44417.78
2021-08-16,47056.41
2021-08-17,47056.41
2021-08-18,47056.41
2021-08-19,44777.86
2021-08-20,44777.86
2021-08-21,44777.86
2021-08-22,48932.02
2021-08-23,48932.02
2021-08-24,48932.02
2021-08-25,47744.58
2021-08-26,47744.58
2021-08-27,47744.58
2021-08-28,49056.86
2021-08-29,49056.86
2021-08-30,49056.86
2021-08-31,47074.77
2021-09-01,47074.77
2021-09-02,47074.77
2021-09-03,49329.01
2021-09-04,49329.01
2021-09-05,49329.01
2021-09-06,51769.06
2021-09-07,51769.06
2021-09-08,51769.06
2021-09-09,46078.38
2021-09-10,46078.38
2021-09-11,46078.38
2021-09-12,45144.79
2021-09-13,45144.79
2021-09-14,45144.79
2021-09-15,47072.12
2021-09-16,47072.12
2021-09-17,47072.12
2021-09-18,47263.6
2021-09-19,47263.6
2021-09-20,47263.6
2021-09-21,42901.56
2021-09-22,42901.56
2021-09-23,42901.56
2021-09-24,44888.96
2021-09-25,44888.96
2021-09-26,44888.96
2021-09-27,43182.63
2021-09-28,43182.63
2021-09-29,43182.63
2021-09-30,41522.38
2021-10-01,41522.38
2021-10-02,41522.38
2021-10-03,47727.1
2021-10-04,47727.1
2021-10-05,47727.1
2021-10-06,51505.83
2021-10-07,51505.83
2021-10-08,51505.83
2021-10-09,53867.3
2021-10-10,53867.3
2021-10-11,53867.3
2021-10-12,57452.01
2021-10-13,57452.01
2021-10-14,57452.01
2021-10-15,57397.74
2021-10-16,57397.74
2021-10-17,57397.74
2021-10-18,61546.21
2021-10-19,61546.21
2021-10-20,61546.21
2021-10-21,66063.56
2021-10-22,66063.56
2021-10-23,66063.56
2021-10-24,61277.28
2021-10-25,61277.28
2021-10-26,61277.28
2021-10-27,60345.17
2021-10-28,60345.17
2021-10-29,60345.17
2021-10-30,62249.18
2021-10-31,62249.18
2021-11-01,61029.5
2021-11-02,61029.5
2021-11-03,61029.5
2021-11-04,61441.83
2021-11-05,61441.83
2021-11-06,61441.83
2021-11-07,63293.22
2021-11-08,63293.22
2021-11-09,63293.22
2021-11-10,64976.73
2021-11-11,64976.73
2021-11-12,64976.73
2021-11-13,64420.94
2021-11-14,64420.94
2021-11-15,64420.94
2021-11-16,60172.26
2021-11-17,60172.26
2021-11-18,60172.26
2021-11-19,58133.02
2021-11-20,58133.02
2021-11-21,58133.02
2021-11-22,56301.52
2021-11-23,56301.52
2021-11-24,56301.52
2021-11-25,58935.45
2021-11-26,58935.45
2021-11-27,58935.45
2021-11-28,57292.28
2021-11-29,57292.28
2021-11-30,57292.28
2021-12-01,57229.76
2021-12-02,57229.76
2021-12-03,57229.76
2021-12-04,49253.86
2021-12-05,49253.86
2021-12-06,49253.86
2021-12-07,50645.41
2021-12-08,50645.41
2021-12-09,50645.41
2021-12-10,47137.46
2021-12-11,47137.46
2021-12-12,47137.46
2021-12-13,46757.09
2021-12-14,46757.09
2021-12-15,46757.09
2021-12-16,47658.38
2021-12-17,47658.38
2021-12-18,47658.38
2021-12-19,46689.28
2021-12-20,46689.28
2021-12-21,46689.28
2021-12-22,48628.35
2021-12-23,48628.35
2021-12-24,48628.35
2021-12-25,50470.89
2021-12-26,50470.89
2021-12-27,50470.89
2021-12-28,47601.26
2021-12-29,47601.26
2021-12-30,47601.26
2021-12-31,46249.56
2022-01-01,46249.56
2022-01-02,46249.56
2022-01-03,46441.99
2022-01-04,46441.99
2022-01-05,46441.99
2022-01-06,43120.63
2022-01-07,43120.63
2022-01-08,43120.63
2022-01-09,41864.44
2022-01-10,41864.44
2022-01-11,41864.44
2022-01-12,43926
2022-01-13,43926
2022-01-14,43926
2022-01-15,43146.53
2022-01-16,43146.53
2022-01-17,43146.53
2022-01-18,42381.48
2022-01-19,42381.48
2022-01-20,42381.48
2022-01-21,36480.85
2022-01-22,36480.85
2022-01-23,36480.85
2022-01-24,36678.82
2022-01-25,36678.82
2022-01-26,36678.82
2022-01-27,37146.85
2022-01-28,37146.85
2022-01-29,37146.85
2022-01-30,37918.62
2022-01-31,37918.62
2022-02-01,37918.62
2022-02-02,36912.68
2022-02-03,36912.68
2022-02-04,36912.68
2022-02-05,41435.43
2022-02-06,41435.43
2022-02-07,41435.43
2022-02-08,44133.28
2022-02-09,44133.28
2022-02-10,44133.28
2022-02-11,42401.27
2022-02-12,42401.27
2022-02-13,42401.27
2022-02-14,42580.94
2022-02-15,42580.94
2022-02-16,42580.94
2022-02-17,40565.69
2022-02-18,40565.69
2022-02-19,40565.69
2022-02-20,38382.32
2022-02-21,38382.32
2022-02-22,38382.32
2022-02-23,37291.48
2022-02-24,37291.48
2022-02-25,37291.48
2022-02-26,39103.91
2022-02-27,39103.91
2022-02-28,39103.91
2022-03-01,44418.83
2022-03-02,44418.83
2022-03-03,44418.83
2022-03-04,39141.25
2022-03-05,39141.25
2022-03-06,39141.25
2022-03-07,38032.5
2022-03-08,38032.5
2022-03-09,38032.5
2022-03-10,39437.89
2022-03-11,39437.89
2022-03-12,39437.89
2022-03-13,37820.39
2022-03-14,37820.39
2022-03-15,37820.39
2022-03-16,41133.08
2022-03-17,41133.08
2022-03-18,41133.08
2022-03-19,42222.32
2022-03-20,42222.32
2022-03-21,42222.32
2022-03-22,42372.67
2022-03-23,42372.67
2022-03-24,42372.67
2022-03-25,44334.33
2022-03-26,44334.33
2022-03-27,44334.33
2022-03-28,44334.33
2022-03-29,47115.93
